Actual,Predicted,Proba
0,1,0.8591781501578944
0,0,0.15560695477597786
1,1,0.5350945957213963
0,0,0.07048929527155245
0,1,0.5760856097015719
0,0,0.0498355921601685
0,1,0.5441319134359408
0,0,0.2452909435789972
0,1,0.7710231010130072
0,0,0.15870405996534365
0,1,0.519622332861483
0,1,0.6413335199708113
0,0,0.026435850204818694
0,0,0.05768318575130475
0,0,0.24925262061725323
0,0,0.1324905795541683
0,0,0.0814963022681138
0,0,0.492514148094598
0,1,0.645281505873058
0,0,0.1063841992799698
0,0,0.0799372202705429
0,0,0.40304608982058276
0,1,0.6630228045599895
0,0,0.1321381785309925
0,0,0.1645713332210711
0,1,0.7955241423005833
1,1,0.7804020663287778
0,0,0.025662697078248198
0,1,0.60157238533982
1,0,0.39017984349704443
0,0,0.27392357553886326
0,0,0.14061482750311094
1,1,0.774509206781656
0,0,0.07478568447515317
0,0,0.042108899555941076
0,0,0.4124411101520476
0,0,0.021372934762800957
0,0,0.12911449005285108
0,0,0.2729428601339162
1,1,0.6746456029320267
0,0,0.04936595349047697
0,0,0.21587195672013926
1,1,0.7573114808215753
0,0,0.18588563150259618
0,0,0.2783018382395195
0,0,0.04405587119191748
0,0,0.421904017058562
1,1,0.6791997958820732
0,0,0.07028753362982457
0,0,0.11054832528290749
0,0,0.10536296002373585
0,0,0.11912891666335074
0,0,0.08819287639769686
0,0,0.10543761644286023
0,0,0.038048578786662256
1,0,0.09769348670058019
0,0,0.05412109999988252
0,1,0.5390358368985945
0,0,0.35797722242887564
0,1,0.5755969366490951
0,0,0.023239919534307155
0,0,0.3952241826074925
0,1,0.6489500079360537
1,1,0.5240249427362085
0,0,0.3172712971812895
0,0,0.16384679786011486
0,1,0.6430894244733316
0,0,0.3633161170037795
0,0,0.1438457047438254
0,0,0.23768374122280864
0,1,0.6485838267939453
0,0,0.07679644982956386
0,1,0.5239563413157193
0,0,0.2698930547579846
0,0,0.19284037379566224
0,0,0.08438664461451256
0,0,0.05945252315250134
0,0,0.10994992496294786
0,0,0.40119128452055614
0,0,0.4566065507283376
0,0,0.35091827294792693
0,0,0.05291941242150325
0,0,0.18505211322185072
0,0,0.1743179847740452
0,1,0.636097380910672
1,1,0.5896516964176951
0,0,0.29697624747203266
1,1,0.7539791886170657
0,0,0.32616295942282997
0,0,0.048267788080281815
0,1,0.6143746219970541
1,1,0.9058866558150954
0,0,0.32552249827984187
0,0,0.2052476519133252
1,1,0.9074839191705145
0,0,0.12198046528514211
1,1,0.8609515866004501
0,0,0.36394449392836703
0,0,0.4174161983878305
0,0,0.10108422459152128
0,0,0.0449104283254867
0,0,0.05418451692982064
0,0,0.4331343123317401
1,1,0.5623928781096912
0,0,0.08719626075905368
0,0,0.3011831375705519
0,1,0.5907313426509165
0,0,0.22813698187136544
0,0,0.13294335016056122
0,0,0.1203443956943155
0,0,0.40241707239209135
0,0,0.026991405215805647
1,1,0.7851497837861805
0,0,0.09088445389951154
0,0,0.03015576124926627
0,0,0.14268147201600748
0,1,0.5950621436040917
0,0,0.303544178867109
1,1,0.5182180045193396
0,0,0.011999909619716021
0,0,0.09506546133180285
1,1,0.5717831424956832
0,0,0.45567779291556737
1,0,0.38797424604858727
0,0,0.057602830471222964
1,0,0.4748564697164726
0,1,0.6475734984386412
0,1,0.7775314063784693
0,1,0.5080067014327664
1,1,0.851725497854318
0,0,0.11318380852519906
0,0,0.0907475069018025
0,0,0.17049786077380877
0,0,0.3049244736756428
0,0,0.06743383022512525
1,0,0.2659555922542667
0,0,0.26295616062999494
0,0,0.35699354708405356
1,0,0.30877412218894
0,0,0.15195242320362554
0,1,0.6040979572009626
0,0,0.48615215932803385
0,0,0.2981408933136289
0,0,0.18064040058876718
0,0,0.1864688345465091
0,0,0.20561133498883769
0,0,0.2760001514606167
1,0,0.05305183758718697
0,0,0.12925766115843232
0,0,0.02848233851081612
0,0,0.32125799632788277
0,0,0.1950489190850157
0,0,0.1299711737166466
0,0,0.058494199448358354
0,0,0.09239386088457426
0,0,0.29005478386269745
0,0,0.07235818822040428
0,0,0.1651976683175401
0,1,0.687947679394667
1,1,0.8819466363932541
0,1,0.6366574245894021
0,0,0.39665902740247894
0,0,0.4116491020234189
0,0,0.47864957198963515
0,0,0.10933376735227301
0,0,0.2900123873712595
0,0,0.08729085797680038
0,0,0.3084510600337517
0,0,0.043160950321619415
1,1,0.6634178146196044
0,0,0.18521065457936647
0,0,0.020598299991469005
0,1,0.7693648384541971
0,0,0.4510274241775866
1,1,0.7685109816581239
0,0,0.4004128536400926
1,0,0.49132005803743495
0,0,0.20165717683722373
0,0,0.4385314504976354
0,0,0.2783180744768699
0,1,0.6869707045668534
0,0,0.3150788577626504
0,0,0.11908330312602841
1,1,0.5213958957126776
0,0,0.07226038705948314
0,0,0.03144743936607704
0,1,0.7026272307656904
0,1,0.5710420542003483
0,0,0.05408541113855816
0,0,0.24071380091352337
0,1,0.5102959452330322
0,0,0.03528726848448718
0,0,0.40315379703264187
0,0,0.079075856263268
0,0,0.26601691528740296
0,0,0.14491227504725468
0,0,0.0607823051226015
0,0,0.20462008538572884
0,0,0.13450751547188228
0,0,0.030351672292081414
0,0,0.3843665413508455
0,0,0.15203394755001676
1,1,0.5233988421000197
0,0,0.1444640441882415
1,0,0.2411464074008541
0,1,0.5751688527849744
1,0,0.30452693418260224
0,0,0.255467994359661
0,0,0.09764976966148764
